0.597614,0.00535194
0.668402,2.11834
0.749708,4.10134
0.798402,5.18263
0.933725,5.01714
1.04080,2.78702
1.17308,2.15673
1.24715,1.78930
1.27885,1.58016
1.50335,0.0384928
