-11.32382   -0.28937
-0.01809   0.29673
4.96647   0.54994
10.07013   0.84990
14.44408   1.11702
19.06080   1.40287
22.82757   1.62783
26.83938   1.83414
30.00153   1.97488
33.65063   2.12973
36.57201   2.21903
39.74043   2.25696
42.42418   2.24342
45.35483   2.18084
49.02002   2.07167
51.95608   1.92032
53.18099   1.83175
54.64624   1.80163
56.35383   1.79726
60.74374   1.80270
66.10925   1.80831
72.93844   1.80951
