-6.116176519346174,0.022774443818175796
-3.020220057122016,0.012635522694870865
-2.504416772842885,0.01068930075262757
-1.952237278983739,0.00797221577533902
-1.3263107039838575,0.00505951394184543
-0.8106495142733994,0.0029209906833327776
-0.03751296612939131,-0.0007675474951095718
1.3621185352891862,-0.006599582241968098
2.2834597185580248,-0.00971784755147375
5.824882653568705,-0.016992142170352435
7.410515945378849,-0.021101753920625965
10.950802123840154,-0.02991445906965949
15.561912971813173,-0.039544444812837753
17.000904668753876,-0.042109014953085104
19.843932798741992,-0.04454427903584098
22.206681286618956,-0.04695799210901495
24.052205544530068,-0.04934849640263917
26.5983981205625,-0.05350121017207658
28.70139773690717,-0.05744172938563043
29.107504014171557,-0.057844567487815475
29.80945118341093,-0.057876065117204396
30.105149980817227,-0.05769702596067776
30.697115953904518,-0.056569742382547
31.178390257996373,-0.05524518417824341
31.734406305209657,-0.05277013361625943
32.921748521032356,-0.045900334869533495
34.183548290839155,-0.03826464639766586
35.48257683763801,-0.03024601306322731
36.11305043883539,-0.02700507277610159
36.779900249612794,-0.024534995524021073
37.29840333069669,-0.02282749245714661
37.77953554021987,-0.021695235569112393
38.40858819573052,-0.020377308444680192
39.11110374324458,-0.01963960080899174
39.77639051376659,-0.019284838035874097
39.77653260833526,-0.019092536719604775
40.33041723701848,-0.019502005901661085
41.51122310268228,-0.02147806770332545
41.95370558952667,-0.022651768840555652
42.321872616955666,-0.024399058386658255
42.652952961961276,-0.026336991479062367
