0.9114, 0.0791
0.9220, 2.0824
0.9326, 4.0857
0.9353, 6.0626
0.9353, 8.0659
0.9220, 10.0428
0.9034, 10.8336
0.8901, 11.0181
0.8768, 11.0445
0.8529, 10.9390
0.7998, 10.6755
0.7147, 10.0165
0.6031, 8.9357
0.5208, 8.0132
0.3906, 6.0362
0.3029, 4.0329
0.2391, 2.0033
0.1913, 0.0000
