0.0030      -0.0103
2.0373      -0.0103
3.9281      -0.0091
5.5895      -0.0072
6.7351      -0.0054
7.9947      -0.0014
9.9417      0.0034
11.1444      0.0062
12.5189      0.0089
13.7218      0.0111
14.8674      0.0129
16.4138      0.0157
18.1324      0.0178
19.5647      0.0193
21.3981      0.0206
22.7732      0.0215
24.8935      0.0218
27.4148      0.0225
30.1651      0.0237
31.5975      0.0246
33.3161      0.0268
34.5764      0.0283
35.5501      0.0301
