-2.1496    0.0449
0.0255    0.0381
1.6250    0.0333
3.2906    0.0316
4.6350    0.0289
6.2351    0.0250
8.0268    0.0201
8.7304    0.0177
9.4983    0.0156
10.2669    0.0146
11.2277    0.0134
12.7006    0.0112
14.1089    0.0082
15.3251    0.0054
16.4128    0.0022
17.5642    -0.0015
19.1948    -0.0078
20.6011    -0.0139
21.5917    -0.0187
22.6786    -0.0231
